enssscg_id	display_name	biotype
ENSSSCG00000001052	PHACTR1	protein_coding
ENSSSCG00000001053	TBC1D7	protein_coding
ENSSSCG00000001056	RANBP9	protein_coding
ENSSSCG00000001057	MCUR1	protein_coding
ENSSSCG00000001060	NULL	protein_coding
ENSSSCG00000001061	JARID2	protein_coding
ENSSSCG00000001062	DTNBP1	protein_coding
ENSSSCG00000001063	NULL	protein_coding
ENSSSCG00000001064	GMPR	protein_coding
ENSSSCG00000001065	ATXN1	protein_coding
ENSSSCG00000001067	STMND1	protein_coding
ENSSSCG00000001068	CAP2	protein_coding
ENSSSCG00000001070	FAM8A1	protein_coding
ENSSSCG00000001072	NHLRC1	pseudogene
ENSSSCG00000001073	TPMT	protein_coding
ENSSSCG00000001074	KDM1B	protein_coding
ENSSSCG00000001075	NULL	protein_coding
ENSSSCG00000001076	RNF144B	protein_coding
ENSSSCG00000001078	MBOAT1	protein_coding
ENSSSCG00000001080	CDKAL1	protein_coding
ENSSSCG00000001081	SOX4	protein_coding
ENSSSCG00000001083	NULL	protein_coding
ENSSSCG00000001085	DCDC2	protein_coding
ENSSSCG00000001087	MRS2	protein_coding
ENSSSCG00000001088	NULL	protein_coding
ENSSSCG00000001089	GPLD1	protein_coding
ENSSSCG00000001090	ALDH5A1	protein_coding
ENSSSCG00000001091	KIAA0319	protein_coding
ENSSSCG00000001092	TDP2	protein_coding
ENSSSCG00000001095	GMNN	protein_coding
ENSSSCG00000001096	C6orf229	protein_coding
ENSSSCG00000001097	RIPOR2	protein_coding
ENSSSCG00000001098	NULL	protein_coding
ENSSSCG00000001099	CMAH	protein_coding
ENSSSCG00000001100	CARMIL1	protein_coding
ENSSSCG00000001101	SCGN	protein_coding
ENSSSCG00000001105	NULL	protein_coding
ENSSSCG00000001107	SLC17A1	protein_coding
ENSSSCG00000001131	NULL	protein_coding
ENSSSCG00000001132	BTN1A1	protein_coding
ENSSSCG00000001137	HIST1H1D	protein_coding
ENSSSCG00000001156	ZNF322	protein_coding
ENSSSCG00000001164	ZNF184	protein_coding
ENSSSCG00000001196	NULL	protein_coding
ENSSSCG00000001197	ZNF165	protein_coding
ENSSSCG00000001201	ZKSCAN8	protein_coding
ENSSSCG00000001202	NULL	protein_coding
ENSSSCG00000001203	ZSCAN9	protein_coding
ENSSSCG00000001204	NULL	protein_coding
ENSSSCG00000001205	NKAPL	protein_coding
ENSSSCG00000001206	ZSCAN26	protein_coding
ENSSSCG00000001207	PGBD1	protein_coding
ENSSSCG00000001209	ZSCAN12	protein_coding
ENSSSCG00000001211	NULL	protein_coding
ENSSSCG00000001213	GPX6	protein_coding
ENSSSCG00000001214	GPX5	protein_coding
ENSSSCG00000001216	NULL	protein_coding
ENSSSCG00000001219	TRIM27	protein_coding
ENSSSCG00000001229	NULL	protein_coding
ENSSSCG00000001231	NULL	protein_coding
ENSSSCG00000001232	NULL	protein_coding
ENSSSCG00000001233	TRIM26	protein_coding
ENSSSCG00000001234	TRIM10	protein_coding
ENSSSCG00000001235	TRIM15	protein_coding
ENSSSCG00000001236	TRIM40	protein_coding
ENSSSCG00000001242	GABBR1	protein_coding
ENSSSCG00000001245	ZNRD1	protein_coding
ENSSSCG00000001247	ZFP57	protein_coding
ENSSSCG00000001248	MOG	protein_coding
ENSSSCG00000001252	NULL	pseudogene
ENSSSCG00000001253	NULL	pseudogene
ENSSSCG00000001254	NULL	protein_coding
ENSSSCG00000001255	NULL	pseudogene
ENSSSCG00000001256	NULL	protein_coding
ENSSSCG00000001258	NULL	protein_coding
ENSSSCG00000001297	NULL	protein_coding
ENSSSCG00000001304	NULL	protein_coding
ENSSSCG00000001341	NULL	protein_coding
ENSSSCG00000001342	NULL	protein_coding
ENSSSCG00000001346	ABCF1	protein_coding
ENSSSCG00000001347	PPP1R10	protein_coding
ENSSSCG00000001362	MDC1	protein_coding
ENSSSCG00000001372	GNL1	protein_coding
ENSSSCG00000001376	DHX16	protein_coding
ENSSSCG00000001379	TUBB	protein_coding
ENSSSCG00000001382	DDR1	protein_coding
ENSSSCG00000001383	GTF2H4	protein_coding
ENSSSCG00000001384	VARS2	protein_coding
ENSSSCG00000001388	C6orf15	protein_coding
ENSSSCG00000001391	CCHCR1	protein_coding
ENSSSCG00000001392	TCF19	protein_coding
ENSSSCG00000001393	NULL	protein_coding
ENSSSCG00000001394	NULL	protein_coding
ENSSSCG00000001395	NULL	protein_coding
ENSSSCG00000001396	NULL	protein_coding
ENSSSCG00000001398	NULL	protein_coding
ENSSSCG00000001400	DDX39B	protein_coding
ENSSSCG00000001401	NULL	protein_coding
ENSSSCG00000001402	NFKBIL1	protein_coding
ENSSSCG00000001403	LTA	protein_coding
ENSSSCG00000001404	TNF	protein_coding
ENSSSCG00000001405	LTB	protein_coding
ENSSSCG00000001407	NULL	protein_coding
ENSSSCG00000001409	PRRC2A	protein_coding
ENSSSCG00000001410	BAG6	protein_coding
ENSSSCG00000001411	APOM	protein_coding
ENSSSCG00000001413	GPANK1	protein_coding
ENSSSCG00000001414	NULL	protein_coding
ENSSSCG00000001416	LY6G5C	protein_coding
ENSSSCG00000001418	NEU1	protein_coding
ENSSSCG00000001419	SLC44A4	protein_coding
ENSSSCG00000001420	EHMT2	protein_coding
ENSSSCG00000001421	ZBTB12	protein_coding
ENSSSCG00000001422	C2	protein_coding
ENSSSCG00000001423	NELFE	protein_coding
ENSSSCG00000001424	NULL	protein_coding
ENSSSCG00000001425	DXO	protein_coding
ENSSSCG00000001426	STK19	protein_coding
ENSSSCG00000001427	C4A	protein_coding
ENSSSCG00000001428	CYP21A2	protein_coding
ENSSSCG00000001430	ATF6B	protein_coding
ENSSSCG00000001431	NULL	protein_coding
ENSSSCG00000001433	NULL	protein_coding
ENSSSCG00000001434	EGFL8	protein_coding
ENSSSCG00000001435	AGPAT1	protein_coding
ENSSSCG00000001436	RNF5	protein_coding
ENSSSCG00000001437	AGER	protein_coding
ENSSSCG00000001438	PBX2	protein_coding
ENSSSCG00000001439	GPSM3	protein_coding
ENSSSCG00000001440	NOTCH4	protein_coding
ENSSSCG00000001441	NULL	protein_coding
ENSSSCG00000001444	NULL	protein_coding
ENSSSCG00000001447	NULL	protein_coding
ENSSSCG00000001453	HLA-DRA	protein_coding
ENSSSCG00000001455	NULL	protein_coding
ENSSSCG00000001456	NULL	protein_coding
ENSSSCG00000001457	SLA-DQB1	protein_coding
ENSSSCG00000001458	NULL	protein_coding
ENSSSCG00000001459	HLA-DOB	protein_coding
ENSSSCG00000001463	PSMB9	protein_coding
ENSSSCG00000001469	SLA-DMB	protein_coding
ENSSSCG00000001470	SLA-DMA	protein_coding
ENSSSCG00000001471	BRD2	protein_coding
ENSSSCG00000001472	SLA-DOA	protein_coding
ENSSSCG00000001473	COL11A2	protein_coding
ENSSSCG00000001474	RXRB	protein_coding
ENSSSCG00000001475	SLC39A7	protein_coding
ENSSSCG00000001476	HSD17B8	protein_coding
ENSSSCG00000001477	RING1	protein_coding
ENSSSCG00000001478	BMP5	protein_coding
ENSSSCG00000001479	HMGCLL1	protein_coding
ENSSSCG00000001480	GFRAL	protein_coding
ENSSSCG00000001481	HCRTR2	protein_coding
ENSSSCG00000001483	FAM83B	protein_coding
ENSSSCG00000001484	TINAG	protein_coding
ENSSSCG00000001485	MLIP	protein_coding
ENSSSCG00000001486	LRRC1	protein_coding
ENSSSCG00000001487	KLHL31	protein_coding
ENSSSCG00000001488	GCLC	protein_coding
ENSSSCG00000001489	NULL	protein_coding
ENSSSCG00000001490	KHDRBS2	protein_coding
ENSSSCG00000001493	PRIM2	protein_coding
ENSSSCG00000001497	ZNF451	protein_coding
ENSSSCG00000001498	BEND6	protein_coding
ENSSSCG00000001499	DST	protein_coding
ENSSSCG00000001500	NULL	protein_coding
ENSSSCG00000001501	VPS52	protein_coding
ENSSSCG00000001502	RPS18	protein_coding
ENSSSCG00000001503	B3GALT4	protein_coding
ENSSSCG00000001504	WDR46	protein_coding
ENSSSCG00000001505	NULL	protein_coding
ENSSSCG00000001506	RGL2	protein_coding
ENSSSCG00000001507	TAPBP	protein_coding
ENSSSCG00000001509	DAXX	protein_coding
ENSSSCG00000001510	KIFC1	protein_coding
ENSSSCG00000001511	PHF1	protein_coding
ENSSSCG00000001512	CUTA	protein_coding
ENSSSCG00000001513	SYNGAP1	protein_coding
ENSSSCG00000001516	BAK1	protein_coding
ENSSSCG00000001517	NULL	protein_coding
ENSSSCG00000001518	ITPR3	protein_coding
ENSSSCG00000001520	LEMD2	protein_coding
ENSSSCG00000001521	MLN	protein_coding
ENSSSCG00000001523	GRM4	protein_coding
ENSSSCG00000001527	C6orf106	protein_coding
ENSSSCG00000001528	NULL	protein_coding
ENSSSCG00000001531	SNRPC	protein_coding
ENSSSCG00000001532	UHRF1BP1	protein_coding
ENSSSCG00000001533	TAF11	protein_coding
ENSSSCG00000001534	ANKS1A	protein_coding
ENSSSCG00000001535	TCP11	protein_coding
ENSSSCG00000001536	SCUBE3	protein_coding
ENSSSCG00000001537	ZNF76	protein_coding
ENSSSCG00000001538	DEF6	protein_coding
ENSSSCG00000001539	PPARD	protein_coding
ENSSSCG00000001541	NULL	protein_coding
ENSSSCG00000001543	RPL10A	protein_coding
ENSSSCG00000001544	TEAD3	protein_coding
ENSSSCG00000001546	NULL	protein_coding
ENSSSCG00000001549	FKBP5	protein_coding
ENSSSCG00000001550	NULL	protein_coding
ENSSSCG00000001551	NULL	protein_coding
ENSSSCG00000001552	CLPS	protein_coding
ENSSSCG00000001553	LHFPL5	protein_coding
ENSSSCG00000001554	SRPK1	protein_coding
ENSSSCG00000001555	SLC26A8	protein_coding
ENSSSCG00000001556	MAPK14	protein_coding
ENSSSCG00000001559	PNPLA1	protein_coding
ENSSSCG00000001560	C6orf222	protein_coding
ENSSSCG00000001561	ETV7	protein_coding
ENSSSCG00000001562	KCTD20	protein_coding
ENSSSCG00000001563	STK38	protein_coding
ENSSSCG00000001564	SRSF3	protein_coding
ENSSSCG00000001565	CDKN1A	protein_coding
ENSSSCG00000001566	RAB44	protein_coding
ENSSSCG00000001567	CPNE5	protein_coding
ENSSSCG00000001570	PI16	protein_coding
ENSSSCG00000001571	MTCH1	protein_coding
ENSSSCG00000001572	FGD2	protein_coding
ENSSSCG00000001573	PIM1	protein_coding
ENSSSCG00000001574	NULL	protein_coding
ENSSSCG00000001576	TMEM217	protein_coding
ENSSSCG00000001577	TBC1D22B	protein_coding
ENSSSCG00000001578	RNF8	protein_coding
ENSSSCG00000001579	CMTR1	protein_coding
ENSSSCG00000001582	MDGA1	protein_coding
ENSSSCG00000001588	DNAH8	protein_coding
ENSSSCG00000001589	GLP1R	protein_coding
ENSSSCG00000001592	KCNK17	protein_coding
ENSSSCG00000001594	NULL	protein_coding
ENSSSCG00000001595	DAAM2	protein_coding
ENSSSCG00000001596	NULL	protein_coding
ENSSSCG00000001597	LRFN2	protein_coding
ENSSSCG00000001611	NFYA	protein_coding
ENSSSCG00000001612	NULL	protein_coding
ENSSSCG00000001613	TREML1	protein_coding
ENSSSCG00000001616	TREML2	protein_coding
ENSSSCG00000001618	NULL	protein_coding
ENSSSCG00000001619	FOXP4	protein_coding
ENSSSCG00000001620	MDFI	protein_coding
ENSSSCG00000001621	TFEB	protein_coding
ENSSSCG00000001624	FRS3	protein_coding
ENSSSCG00000001625	PGC	protein_coding
ENSSSCG00000001629	USP49	protein_coding
ENSSSCG00000001633	NULL	protein_coding
ENSSSCG00000001636	GUCA1A	protein_coding
ENSSSCG00000001637	GUCA1B	protein_coding
ENSSSCG00000001638	MRPS10	protein_coding
ENSSSCG00000001639	TRERF1	protein_coding
ENSSSCG00000001641	UBR2	protein_coding
ENSSSCG00000001646	BICRAL	protein_coding
ENSSSCG00000001650	PTCRA	protein_coding
ENSSSCG00000001651	CNPY3	protein_coding
ENSSSCG00000001653	PEX6	protein_coding
ENSSSCG00000001654	PPP2R5D	protein_coding
ENSSSCG00000001655	NULL	protein_coding
ENSSSCG00000001656	RRP36	protein_coding
ENSSSCG00000001657	CUL7	protein_coding
ENSSSCG00000001658	MRPL2	protein_coding
ENSSSCG00000001659	KLC4	protein_coding
ENSSSCG00000001660	PTK7	protein_coding
ENSSSCG00000001661	SRF	protein_coding
ENSSSCG00000001664	TTBK1	protein_coding
ENSSSCG00000001667	ZNF318	protein_coding
ENSSSCG00000001672	CRIP3	protein_coding
ENSSSCG00000001676	LRRC73	protein_coding
ENSSSCG00000001679	XPO5	protein_coding
ENSSSCG00000001680	ABCC10	protein_coding
ENSSSCG00000001682	DLK2	protein_coding
ENSSSCG00000001683	POLH	protein_coding
ENSSSCG00000001688	TJAP1	protein_coding
ENSSSCG00000001689	GTPBP2	protein_coding
ENSSSCG00000001691	RSPH9	protein_coding
ENSSSCG00000001692	MRPS18A	protein_coding
ENSSSCG00000001695	VEGFA	protein_coding
ENSSSCG00000001696	NULL	protein_coding
ENSSSCG00000001697	TMEM63B	protein_coding
ENSSSCG00000001698	CAPN11	protein_coding
ENSSSCG00000001700	SLC29A1	protein_coding
ENSSSCG00000001701	HSP90AB1	protein_coding
ENSSSCG00000001702	SLC35B2	protein_coding
ENSSSCG00000001703	NFKBIE	protein_coding
ENSSSCG00000001705	TCTE1	protein_coding
ENSSSCG00000001706	AARS2	protein_coding
ENSSSCG00000001708	CDC5L	protein_coding
ENSSSCG00000001709	SUPT3H	protein_coding
ENSSSCG00000001710	RUNX2	protein_coding
ENSSSCG00000001715	ENPP5	protein_coding
ENSSSCG00000001716	RCAN2	protein_coding
ENSSSCG00000001718	CYP39A1	protein_coding
ENSSSCG00000001720	SLC25A27	protein_coding
ENSSSCG00000001723	PLA2G7	protein_coding
ENSSSCG00000001724	MEP1A	protein_coding
ENSSSCG00000001725	NULL	protein_coding
ENSSSCG00000001726	ADGRF1	protein_coding
ENSSSCG00000001727	TNFRSF21	protein_coding
ENSSSCG00000001729	PTCHD4	protein_coding
ENSSSCG00000001731	CENPQ	protein_coding
ENSSSCG00000001732	MUT	protein_coding
ENSSSCG00000001734	NULL	protein_coding
ENSSSCG00000001735	RHAG	protein_coding
ENSSSCG00000001736	CRISP2	protein_coding
ENSSSCG00000001738	PGK2	protein_coding
ENSSSCG00000001739	CRISP1	protein_coding
ENSSSCG00000001741	DEFB114	protein_coding
ENSSSCG00000001743	DEFB110	protein_coding
ENSSSCG00000001744	TFAP2D	protein_coding
ENSSSCG00000001746	PKHD1	protein_coding
ENSSSCG00000001748	IL17A	protein_coding
ENSSSCG00000001749	IL17F	protein_coding
ENSSSCG00000001750	PAQR8	protein_coding
ENSSSCG00000001751	CHRNA5	protein_coding
ENSSSCG00000001752	CHRNA3	protein_coding
ENSSSCG00000001753	CHRNB4	protein_coding
ENSSSCG00000001755	HYKK	protein_coding
ENSSSCG00000001756	IREB2	protein_coding
ENSSSCG00000001757	WDR61	protein_coding
ENSSSCG00000001760	ACSBG1	protein_coding
ENSSSCG00000001762	NULL	protein_coding
ENSSSCG00000001764	SH2D7	protein_coding
ENSSSCG00000001765	ADAMTS7	protein_coding
ENSSSCG00000001769	MORF4L1	protein_coding
ENSSSCG00000001770	CTSH	protein_coding
ENSSSCG00000001771	RASGRF1	protein_coding
ENSSSCG00000001773	TMED3	protein_coding
ENSSSCG00000001775	KIAA1024	protein_coding
ENSSSCG00000001776	NULL	protein_coding
ENSSSCG00000001779	NULL	protein_coding
ENSSSCG00000001780	FAH	protein_coding
ENSSSCG00000001782	ABHD17C	protein_coding
ENSSSCG00000001786	CFAP161	protein_coding
ENSSSCG00000001787	IL16	protein_coding
ENSSSCG00000001788	STARD5	protein_coding
ENSSSCG00000001789	TMC3	protein_coding
ENSSSCG00000001790	NULL	protein_coding
ENSSSCG00000001792	EFL1	protein_coding
ENSSSCG00000001793	ADAMTSL3	protein_coding
ENSSSCG00000001795	SH3GL3	protein_coding
ENSSSCG00000001798	BNC1	protein_coding
ENSSSCG00000001800	TM6SF1	protein_coding
ENSSSCG00000001801	BTBD1	protein_coding
ENSSSCG00000001804	HOMER2	protein_coding
ENSSSCG00000001805	WHAMM	protein_coding
ENSSSCG00000001806	FSD2	protein_coding
ENSSSCG00000001807	AP3B2	protein_coding
ENSSSCG00000001808	CPEB1	protein_coding
ENSSSCG00000001810	NULL	protein_coding
ENSSSCG00000001814	IQGAP1	protein_coding
ENSSSCG00000001816	BLM	protein_coding
ENSSSCG00000001817	FURIN	protein_coding
ENSSSCG00000001818	FES	protein_coding
ENSSSCG00000001819	MAN2A2	protein_coding
ENSSSCG00000001820	HDDC3	protein_coding
ENSSSCG00000001821	UNC45A	protein_coding
ENSSSCG00000001822	RCCD1	protein_coding
ENSSSCG00000001823	UROC1	protein_coding
ENSSSCG00000001824	ZXDC	protein_coding
ENSSSCG00000001825	SLC41A3	protein_coding
ENSSSCG00000001826	NULL	protein_coding
ENSSSCG00000001827	NULL	protein_coding
ENSSSCG00000001829	NULL	protein_coding
ENSSSCG00000001830	NULL	protein_coding
ENSSSCG00000001832	ACAN	protein_coding
ENSSSCG00000001834	MFGE8	protein_coding
ENSSSCG00000001835	ABHD2	protein_coding
ENSSSCG00000001836	RLBP1	protein_coding
ENSSSCG00000001837	FANCI	protein_coding
ENSSSCG00000001838	POLG	protein_coding
ENSSSCG00000001840	KIF7	protein_coding
ENSSSCG00000001841	RHCG	protein_coding
ENSSSCG00000001844	PLIN1	protein_coding
ENSSSCG00000001846	WDR93	protein_coding
ENSSSCG00000001847	MESP1	protein_coding
ENSSSCG00000001848	MESP2	protein_coding
ENSSSCG00000001849	ANPEP	protein_coding
ENSSSCG00000001850	NULL	protein_coding
ENSSSCG00000001852	IDH2	protein_coding
ENSSSCG00000001855	NULL	protein_coding
ENSSSCG00000001858	CIB1	protein_coding
ENSSSCG00000001859	NULL	protein_coding
ENSSSCG00000001860	NRG4	protein_coding
ENSSSCG00000001862	ETFA	protein_coding
ENSSSCG00000001863	TMEM266	protein_coding
ENSSSCG00000001865	SCAPER	protein_coding
ENSSSCG00000001866	RCN2	protein_coding
ENSSSCG00000001867	PSTPIP1	protein_coding
ENSSSCG00000001868	TSPAN3	protein_coding
ENSSSCG00000001869	PEAK1	protein_coding
ENSSSCG00000001871	HMG20A	protein_coding
ENSSSCG00000001872	LINGO1	protein_coding
ENSSSCG00000001873	CSPG4	protein_coding
ENSSSCG00000001875	SNX33	protein_coding
ENSSSCG00000001877	SNUPN	protein_coding
ENSSSCG00000001878	PTPN9	protein_coding
ENSSSCG00000001879	ODF3L1	protein_coding
ENSSSCG00000001880	SIN3A	protein_coding
ENSSSCG00000001881	MAN2C1	protein_coding
ENSSSCG00000001882	NEIL1	protein_coding
ENSSSCG00000001884	COMMD4	protein_coding
ENSSSCG00000001885	C15orf39	protein_coding
ENSSSCG00000001887	SCAMP5	protein_coding
ENSSSCG00000001888	RPP25	protein_coding
ENSSSCG00000001892	SCAMP2	protein_coding
ENSSSCG00000001895	CPLX3	protein_coding
ENSSSCG00000001898	ULK3	protein_coding
ENSSSCG00000001899	LMAN1L	protein_coding
ENSSSCG00000001900	CSK	protein_coding
ENSSSCG00000001901	CYP1A2	protein_coding
ENSSSCG00000001903	EDC3	protein_coding
ENSSSCG00000001904	CLK3	protein_coding
ENSSSCG00000001905	ARID3B	protein_coding
ENSSSCG00000001906	CYP1A1	protein_coding
ENSSSCG00000001907	UBL7	protein_coding
ENSSSCG00000001908	CCDC33	protein_coding
ENSSSCG00000001909	STRA6	protein_coding
ENSSSCG00000001910	ISLR	protein_coding
ENSSSCG00000001912	PML	protein_coding
ENSSSCG00000001913	STOML1	protein_coding
ENSSSCG00000001914	LOXL1	protein_coding
ENSSSCG00000001915	TBC1D21	protein_coding
ENSSSCG00000001916	C15orf59	protein_coding
ENSSSCG00000001917	CD276	protein_coding
ENSSSCG00000001918	NPTN	protein_coding
ENSSSCG00000001920	HCN4	protein_coding
ENSSSCG00000001921	NEO1	protein_coding
ENSSSCG00000001924	BBS4	protein_coding
ENSSSCG00000001925	ADPGK	protein_coding
ENSSSCG00000001926	NULL	protein_coding
ENSSSCG00000001927	NULL	protein_coding
ENSSSCG00000001928	NULL	protein_coding
ENSSSCG00000001929	PARP6	protein_coding
ENSSSCG00000001930	PKM	protein_coding
ENSSSCG00000001931	NULL	protein_coding
ENSSSCG00000001932	NULL	protein_coding
ENSSSCG00000001934	NULL	protein_coding
ENSSSCG00000001938	SSTR1	protein_coding
ENSSSCG00000001939	TTC6	protein_coding
ENSSSCG00000001942	PAX9	protein_coding
ENSSSCG00000001944	NKX2-8	protein_coding
ENSSSCG00000001945	NKX2-1	protein_coding
ENSSSCG00000001946	MBIP	protein_coding
ENSSSCG00000001947	BRMS1L	protein_coding
ENSSSCG00000001949	INSM2	protein_coding
ENSSSCG00000001950	NULL	protein_coding
ENSSSCG00000001951	PSMA6	protein_coding
ENSSSCG00000001952	NFKBIA	protein_coding
ENSSSCG00000001955	SRP54	protein_coding
ENSSSCG00000001956	NULL	protein_coding
ENSSSCG00000001958	BAZ1A	protein_coding
ENSSSCG00000001959	CFL2	protein_coding
ENSSSCG00000001960	EAPP	protein_coding
ENSSSCG00000001963	EGLN3	protein_coding
ENSSSCG00000001964	NPAS3	protein_coding
ENSSSCG00000001966	ARHGAP5	protein_coding
ENSSSCG00000001968	NUBPL	protein_coding
ENSSSCG00000001970	HEATR5A	protein_coding
ENSSSCG00000001971	HECTD1	protein_coding
ENSSSCG00000001972	AP4S1	protein_coding
ENSSSCG00000001973	SCFD1	protein_coding
ENSSSCG00000001974	G2E3	protein_coding
ENSSSCG00000001975	PRKD1	protein_coding
ENSSSCG00000001977	STXBP6	protein_coding
ENSSSCG00000001978	GZMB	protein_coding
ENSSSCG00000001979	NULL	protein_coding
ENSSSCG00000001982	NULL	protein_coding
ENSSSCG00000001983	SDR39U1	protein_coding
ENSSSCG00000001984	KHNYN	protein_coding
ENSSSCG00000001985	CBLN3	protein_coding
ENSSSCG00000001986	NFATC4	protein_coding
ENSSSCG00000001987	RIPK3	protein_coding
ENSSSCG00000001988	ADCY4	protein_coding
ENSSSCG00000001989	CIDEB	protein_coding
ENSSSCG00000001990	NOP9	protein_coding
ENSSSCG00000001991	DHRS1	protein_coding
ENSSSCG00000001992	RABGGTA	protein_coding
ENSSSCG00000001993	TGM1	protein_coding
ENSSSCG00000001994	TINF2	protein_coding
ENSSSCG00000001999	NULL	protein_coding
ENSSSCG00000002000	IPO4	protein_coding
ENSSSCG00000002001	REC8	protein_coding
ENSSSCG00000002002	IRF9	protein_coding
ENSSSCG00000002003	NULL	protein_coding
ENSSSCG00000002004	NULL	protein_coding
ENSSSCG00000002005	EMC9	protein_coding
ENSSSCG00000002006	PSME1	protein_coding
ENSSSCG00000002007	FITM1	protein_coding
ENSSSCG00000002008	NULL	protein_coding
ENSSSCG00000002009	PCK2	protein_coding
ENSSSCG00000002010	NRL	protein_coding
ENSSSCG00000002011	CPNE6	protein_coding
ENSSSCG00000002012	CARMIL3	protein_coding
ENSSSCG00000002013	DHRS4	protein_coding
ENSSSCG00000002014	JPH4	protein_coding
ENSSSCG00000002015	AP1G2	protein_coding
ENSSSCG00000002016	THTPA	protein_coding
ENSSSCG00000002020	NULL	protein_coding
ENSSSCG00000002023	PABPN1	protein_coding
ENSSSCG00000002025	SLC22A17	protein_coding
ENSSSCG00000002026	EFS	protein_coding
ENSSSCG00000002028	CMTM5	protein_coding
ENSSSCG00000002029	MYH7	protein_coding
ENSSSCG00000002032	SLC7A8	protein_coding
ENSSSCG00000002033	CEBPE	protein_coding
ENSSSCG00000002034	ACIN1	protein_coding
ENSSSCG00000002035	C14orf119	protein_coding
ENSSSCG00000002036	NULL	protein_coding
ENSSSCG00000002037	CDH24	protein_coding
ENSSSCG00000002038	PSMB11	protein_coding
ENSSSCG00000002039	MMP14	protein_coding
ENSSSCG00000002040	MRPL52	protein_coding
ENSSSCG00000002041	SLC7A7	protein_coding
ENSSSCG00000002042	OXA1L	protein_coding
ENSSSCG00000002045	NULL	protein_coding
ENSSSCG00000002050	DAD1	protein_coding
ENSSSCG00000002051	ABHD4	protein_coding
ENSSSCG00000002052	OR6J1	protein_coding
ENSSSCG00000002053	NULL	TR_V_gene
ENSSSCG00000002055	NULL	TR_V_gene
ENSSSCG00000002056	TRAV41	TR_V_gene
ENSSSCG00000002062	NULL	TR_V_gene
ENSSSCG00000002071	NULL	protein_coding
ENSSSCG00000002077	NULL	TR_V_gene
ENSSSCG00000002078	NULL	TR_V_gene
ENSSSCG00000002081	NULL	protein_coding
ENSSSCG00000002084	NULL	protein_coding
ENSSSCG00000002090	NULL	protein_coding
ENSSSCG00000002095	NULL	TR_V_gene
ENSSSCG00000002097	NULL	TR_V_gene
ENSSSCG00000002099	NULL	protein_coding
ENSSSCG00000002100	NULL	protein_coding
ENSSSCG00000002105	OR4E1	protein_coding
ENSSSCG00000002106	OR4E2	protein_coding
ENSSSCG00000002127	CHD8	protein_coding
